rs=5.2, 
Re fxc, Im fxc 
-9.739827729872285e+00, -9.032547147142540e-03 
-9.745700933797796e+00, -1.310943165203647e-02 
-9.752455118312135e+00, -1.726281463806019e-02 
-9.760530773709712e+00, -2.144600413400588e-02 
-9.769340579597980e+00, -2.531791382189945e-02 
-9.779765516565764e+00, -2.900922248908354e-02 
-9.791071434122374e+00, -3.205447872446134e-02 
-9.803551992464087e+00, -3.434355995442951e-02 
-9.817500851787175e+00, -3.537430724335681e-02 
-9.834679973269298e+00, -3.435971126522467e-02 
-9.853180565634659e+00, -3.578983642108676e-02 
-9.871534327901884e+00, -3.434943315835503e-02 
-9.892531031935588e+00, -2.922506273334608e-02 
-9.919988260287356e+00, -1.460254691999967e-02 
-9.964330949924967e+00, -1.465599307572183e-02 
-1.000265360553893e+01, -1.762548498046053e-02 
-1.004126992134917e+01, -2.103781646118282e-02 
-1.008194185853334e+01, -2.494202877066670e-02 
-1.012378843650261e+01, -2.918688690783026e-02 
-1.016857161643464e+01, -3.425693019652822e-02 
-1.021526358764245e+01, -3.958392615696731e-02 
-1.026386435012606e+01, -4.594460600829645e-02 
-1.031540171457243e+01, -5.273402974618795e-02 
-1.036855421009831e+01, -6.040296577192481e-02 
-1.042508379788136e+01, -6.889415034723331e-02 
-1.048293485654765e+01, -7.803579225729224e-02 
-1.054475032786366e+01, -8.846953903096372e-02 
-1.060891508074987e+01, -9.936726891475063e-02 
-1.067498862491188e+01, -1.118860030819788e-01 
-1.074473292152733e+01, -1.250610677878828e-01 
-1.081609234922230e+01, -1.396001841054870e-01 
-1.089185667986140e+01, -1.553315608199700e-01 
-1.096850199108933e+01, -1.720995580273058e-01 
-1.105072684604649e+01, -1.907029314613641e-01 
-1.113544781267200e+01, -2.100404553861112e-01 
-1.122207757057329e+01, -2.317125778712493e-01 
-1.131369955181128e+01, -2.543537790040968e-01 
-1.140649617383436e+01, -2.789478204421770e-01 
-1.150575332017551e+01, -3.052597740284693e-01 
-1.160515729661479e+01, -3.330547116059532e-01 
-1.171278375854979e+01, -3.634779079401037e-01 
-1.182334682244755e+01, -3.949876470004738e-01 
-1.193640599801365e+01, -4.297423312296892e-01 
-1.205710033868291e+01, -4.659653164402824e-01 
-1.217911615023542e+01, -5.049927565253075e-01 
-1.231287836963895e+01, -5.467365534258817e-01 
-1.244531911815924e+01, -5.907415338377779e-01 
-1.260154634257785e+01, -6.464929221006975e-01 
-1.276217846994059e+01, -7.041531016394084e-01 
-1.291311981082624e+01, -7.803872885925499e-01 
-1.307463291877781e+01, -8.689405207794522e-01 
-1.323027282280387e+01, -9.578461452018852e-01 
-1.338796834820386e+01, -1.059393841073982e+00 
-1.354478289301502e+01, -1.160016507327811e+00 
-1.370350622910197e+01, -1.273016950854655e+00 
-1.386575348754423e+01, -1.389673463825131e+00 
-1.402198071196285e+01, -1.508972918562087e+00 
-1.418393431020883e+01, -1.637302424334517e+00 
-1.434368545698275e+01, -1.768421701971565e+00 
-1.450960346787845e+01, -1.910700067067085e+00 
-1.467361268749837e+01, -2.053565752555157e+00 
-1.484158631976800e+01, -2.204947583735220e+00 
-1.501337753458922e+01, -2.360881147957555e+00 
-1.517929554548492e+01, -2.522981576301678e+00 
-1.535402336226889e+01, -2.693891810534067e+00 
-1.552581457709011e+01, -2.868325967121764e+00 
-1.570641559779959e+01, -3.053038230579106e+00 
-1.588114341458357e+01, -3.240393435802928e+00 
-1.606614933823719e+01, -3.441403840153566e+00 
-1.625409186385356e+01, -3.647846958135300e+00 
-1.643322458358166e+01, -3.865008673281095e+00 
-1.662557201214217e+01, -4.093916796277912e+00 
-1.680617303285166e+01, -4.325761521237485e+00 
-1.700145706337492e+01, -4.567297032674153e+00 
-1.718205808408440e+01, -4.812356466466127e+00 
-1.737881041558904e+01, -5.067547177029610e+00 
-1.756968954316817e+01, -5.324646678868884e+00 
-1.776056867074730e+01, -5.591143306988976e+00 
-1.796906741010297e+01, -5.867624381782438e+00 
-1.817462954749588e+01, -6.136029801178322e+00 
-1.839634299568394e+01, -6.418237249799158e+00 
-1.862980285172303e+01, -6.694718324592619e+00 
-1.887794571757590e+01, -6.988525350966341e+00 
-1.914958139913081e+01, -7.289233391952538e+00 
-1.944617819736915e+01, -7.571440840573374e+00 
-1.977507761719781e+01, -7.871708391265158e+00 
-2.014802606646780e+01, -8.159642213713369e+00 
-2.057089674910464e+01, -8.468279079999007e+00 
-2.107599228669864e+01, -8.761792446176452e+00 
-2.167065418415670e+01, -9.072631763934158e+00 
-2.239893147092015e+01, -9.387435494341585e+00 
-2.331515128329997e+01, -9.681095690617168e+00 
-2.449126036938368e+01, -9.996339911319007e+00 
-2.609611334202975e+01, -1.030703239897857e+01 
-2.837785306709103e+01, -1.063314204694261e+01 
-3.198546857833658e+01, -1.095969218520106e+01 
-3.865742823771784e+01, -1.131839811495169e+01 
-5.681590647441855e+01, -2.012012834782162e+01 
-4.097147058436943e+01, -6.661534722413478e+01 
-3.114119551404427e+00, -5.371632310272977e+01 
-8.940631505708284e-03, -3.727722531522259e+01 
-6.554642410969166e-01, -3.133060634064202e+01 
-1.187400320630509e+00, -2.888588520664779e+01 
-1.489591345607898e+00, -2.584650217519550e+01 
-1.534961845932476e+00, -2.501984872267973e+01 
-1.595015356070833e+00, -2.391421808370216e+01 
-1.396207403192263e+00, -2.320796531165938e+01 
-1.256293002676761e+00, -2.272636258976742e+01 
-1.219379916004920e+00, -2.214051049819763e+01 
-1.060583164868898e+00, -2.167359078611945e+01 
-8.482374769420236e-01, -2.155465840662784e+01 
-7.425932213318823e-01, -2.118758316128336e+01 
-6.368608676628584e-01, -2.081463471201337e+01 
-4.033275965747004e-01, -2.068542422565212e+01 
-1.446966568118497e-01, -2.039763723330204e+01 
5.017624943662761e-03, -2.018913849394638e+01 
1.281679926644785e-01, -1.996155184183280e+01 
3.619068258900293e-01, -1.973102858775647e+01 
6.276693035194326e-01, -1.953133965428907e+01 
8.299424467140546e-01, -1.930522130315687e+01 
1.075677298957463e+00, -1.908350785496881e+01 
1.289814314081619e+00, -1.889850193131519e+01 
1.532759394460409e+00, -1.870174959981055e+01 
1.732007837633392e+00, -1.850206066634315e+01 
1.976626781130954e+00, -1.830090343189438e+01 
2.211848598347697e+00, -1.810415110038974e+01 
2.414327303679711e+00, -1.790593046790372e+01 
2.654541344233139e+00, -1.770330493247356e+01 
2.841162398966272e+00, -1.750214769802479e+01 
3.076824706477428e+00, -1.729071235670637e+01 
3.245826149434027e+00, -1.709396002520172e+01 
3.478405024884289e+00, -1.687811978093917e+01 
3.703642395427662e+00, -1.666374783765800e+01 
3.866623804360611e+00, -1.645671739928371e+01 
4.088337252548676e+00, -1.623500395109564e+01 
4.224742413718684e+00, -1.603531501762825e+01 
4.449539293967644e+00, -1.580332346257054e+01 
4.560542848159814e+00, -1.561391263597278e+01 
4.789450971156632e+00, -1.538926258582196e+01 
5.010430268854009e+00, -1.522187627394488e+01 
4.999271181395537e+00, -1.493408928159481e+01 
5.121140162849904e+00, -1.468300981377918e+01 
5.266795620202594e+00, -1.454998174486635e+01 
5.352103907220650e+00, -1.432077996167325e+01 
5.565594869913000e+00, -1.412520227095371e+01 
5.675717443516344e+00, -1.391993379375708e+01 
5.785986847217826e+00, -1.370835162234052e+01 
5.927237401626381e+00, -1.346197071766531e+01 
6.029577980028423e+00, -1.323276893447221e+01 
6.128981956467707e+00, -1.303278634080854e+01 
6.200194554064536e+00, -1.280519968869497e+01 
6.311932258747396e+00, -1.262298353690596e+01 
6.366699885352793e+00, -1.240582182176017e+01 
6.420586531369362e+00, -1.218264007259073e+01 
6.542749173020004e+00, -1.201613474130247e+01 
6.588266503442720e+00, -1.181762044862018e+01 
6.701766169303234e+00, -1.160765340828313e+01 
6.749485951198015e+00, -1.140737715442319e+01 
6.828333713898010e+00, -1.120254916752097e+01 
